Actual Product Weight,Linear Regression,Decision Tree,Random Forest,SVR,XGBoost,Neural Network
36063,36996.63673,35073,36129.67,22445.74028,36187.176,36257.46317
31097,30340.04697,31109,31447.82,22362.29209,30834.557,31039.82661
21137,19675.10375,21061,20563.21,22011.33975,20314.9,19793.43676
18096,17473.28529,16064,17435.29,21745.04996,17148.957,17157.7206
20135,18800.96845,19056,19701.34,21950.65545,20199.17,19977.92452
31118,32471.71311,31064,31486.37,22348.8292,32240.33,33304.41966
17134,17020.20152,17095,16991.6,21978.95828,17176.766,17855.17233
24081,24700.32555,24090,24752.67,22144.82316,24584.29,25452.69137
23088,22819.90308,23144,23348.6,22333.75247,23603.611,22775.03038
14079,15074.10958,14117,14245.68,22012.04425,13981.454,14329.5523
32074,33207.93023,33130,33127.29,22562.07435,32545.03,34481.13315
44105,42140.07414,46135,45515.29,22898.81443,45188.152,44399.54138
12128,11937.22169,12057,12512.58,21853.54111,12681.092,12623.24636
22143,21797.81582,23142,23099.29,21943.67084,23054.992,21521.84993
3121,595.3168729,3076,3174.13,21578.66174,3416.2397,3477.25001
13125,13016.68716,13061,12932.72,21439.72725,13324.768,13140.79172
36126,37623.15644,36145,36357.89,22261.72841,35660.414,36833.69529
5120,6584.566493,6080,5560.43,21347.79119,5557.925,6088.112464
7126,7632.656644,6086,6712.46,21380.102,6629.6357,6980.941459
26075,25861.53943,26085,26189.84,22333.66188,26230.46,27295.2298
24074,25058.249,24125,25050.66,22157.26004,24750.982,25092.29117
27089,24656.19127,24055,24265.57,22277.98198,24417.729,25446.10033
38072,35454.29397,38070,37976.91,22814.04288,36950.625,36157.04563
32078,32991.67805,33134,32520.01467,22557.23915,32568.988,33224.59465
25055,26703.23783,26151,26228.55,22481.44139,27086.88,26529.49229
6083,8415.417784,5146,6257.69,21784.35248,5966.4673,7346.230059
6122,6142.602305,6107,5803.92,21275.56814,5793.449,5466.131096
13059,12313.68468,12118,12680.98,21773.94226,13082.773,12786.21308
18125,19485.61218,19058,18736.63,21988.62458,18807.291,17974.46232
24098,24703.99224,24078,23655.1,22265.93631,23723.725,23796.63507
23124,23869.37803,22094,22966.1,22409.15266,22701.254,22793.21735
20124,21312.13867,19083,19458.58,21916.60075,19385.809,19970.88664
6128,8266.017371,7095,7167.52,21204.26262,7049.9004,6935.88165
5068,1458.678684,3113,3416.8,21143.34218,3642.6567,4034.227563
19149,20276.21149,19061,19323.82,21930.80481,19558.865,19364.75378
24088,26044.50869,25120,23882.18,22101.02646,24052.457,24723.91288
12125,11713.58671,11110,11817.75,21542.80419,11882.986,12066.13692
9117,8667.587149,9056,8957.77,21937.82729,8836.619,8804.890297
23095,24299.1809,26077,24830.57,22096.22734,24756.496,23859.608
29135,28888.02161,28095,27944.89,22451.22723,28054.287,28381.72376
16106,17498.50904,16111,15708.35,21729.26809,15330.302,15598.57171
15073,15633.10174,15135,15182.89,21870.88372,15165.805,14721.60312
16115,17664.81215,17112,16740.22,22050.03714,16856.924,17254.87434
23101,24301.56883,22113,22877.24,22236.36795,22816.484,22881.13265
40111,42647.25268,40081,40287.21,22675.12913,40287.22,42652.6012
48151,44128.44187,48131,47145.29,22528.01728,47103.195,45253.84509
40089,41071.90745,40078,39976.11,23025.25256,39151.418,40557.82978
20058,22590.61744,20099,20378.09,21962.62094,21021.23,20965.47547
16092,16811.63558,15121,16166.36,22049.29115,16602.924,16072.01888
9090,7310.54754,9067,8570.61,21638.29714,9087.285,9901.507915
48087,45329.98138,48067,47567.04,22758.58194,48423.637,46570.08207
42131,40501.4061,44079,43441.43,22340.01551,43507.508,42487.821
16125,16670.23159,17148,17166.65,21926.64996,16950.15,16472.14995
34134,34360.01412,34129,32783.23,22699.99491,32627.674,33167.48827
8122,7010.967207,8090,7755.15,21610.2917,7929.6133,8041.169002
14103,13415.95956,14109,14034.31,21944.00446,14287.841,14384.95321
31071,28602.87022,30096,30063.66,22476.7924,30018.896,29675.4986
29085,31332.84205,31061,29152.43,22635.37311,29507.773,30571.18346
6118,6438.503159,6087,5971.65,21401.93511,5883.2207,5759.783314
13096,14909.40277,13109,14172.29,21563.63441,14001.236,13967.68762
19085,18334.80978,18108,20266.85,22094.24638,19962.309,19767.19486
40091,37702.64827,39077,40753.11,22366.95396,40807.926,38865.22466
12137,12123.70584,12120,12497.3,21935.79972,12503.03,11725.50346
6070,1728.030478,6136,8365.482,21312.68228,7311.082,6354.931371
15126,15785.28166,15076,15129.14,21989.68525,15495.781,14932.6412
6091,5958.64498,6149,6531.14,21666.65678,6546.776,6477.76594
33127,32497.00014,32094,32549.11,22269.67004,32400.064,32088.57347
25071,25848.30534,25139,26486.39,22325.06666,26318.975,26026.991
24128,22326.10891,23137,22717.07,22071.32159,22796.098,21584.51793
20130,21828.59633,21148,20597.6,22107.65838,21049.684,20563.18994
6074,5244.102807,5069,5622.34,21887.32737,5463.229,6357.390046
16101,16584.14081,17101,16218.55,21962.2086,16625.098,16041.47343
6081,7227.176051,6121,6103.94,21559.35768,5803.7456,6612.450306
49087,49633.71544,48097,48399.37,23195.24063,48534.32,49710.48475
26118,25186.59766,25126,26243.5,22398.35755,25909.43,25375.20032
26149,25984.87038,24129,24223.22,22189.13096,24172.666,24481.9731
16074,17108.47088,17111,18077.37,22049.48798,17169.89,17498.25976
28088,28779.96529,27086,27627.98,22424.36228,27353.11,27528.73574
6062,6681.715346,6081,6817.84,21816.49599,6616.4863,7093.265979
27089,26040.67724,27091,26522.1,21998.15361,26619.078,26119.98379
25076,25971.88413,24116,24178.63,22079.27952,24861.262,23824.12211
6076,6508.949815,6102,6342.37,21392.58588,6751.599,7675.976614
7104,7845.578462,7104,6521.68,21413.82186,6736.225,6947.89392
6141,7534.560083,7140,7074.61,21382.59797,6825.0127,7331.135088
6147,961.4097897,3099,6352.64,21171.34122,7341.088,6189.124048
20130,22414.17629,21088,20970.83,22026.15924,20936.72,20989.1416
28136,27218.32444,26093,26625.32,22190.40315,26594.467,27905.09758
6083,7792.42207,6129,6275.02,21943.3024,6506.1733,7088.155813
3098,649.2536464,3100,3826.07,21090.01311,3702.6934,4539.314798
28100,31823.79708,29133,29376.03,22223.21312,29660.174,30956.13879
18085,17368.90595,17104,17234.29,21767.59312,16643.443,16340.47773
25137,23161.39452,23073,23953.52,22182.40198,23450.014,22857.06987
33079,32621.91216,31058,31905.1,22377.94163,31865.422,32963.13854
49118,47540.34388,48059,50728.28,23153.13051,51150.56,49792.70138
9148,9490.94851,10091,9424.71,21384.71468,9151.64,9303.54868
6114,6694.556486,7065,6787.54,21521.2891,6625.0645,6723.466638
5108,6860.136625,6141,5188.96,21773.34588,6244.02,5708.494323
9120,8870.382903,9118,9486.3,21559.39239,9181.163,9029.886356
15112,14516.38334,15083,14671.09,21717.52495,14381.891,14321.39254
21083,22358.38547,23129,20907.56,22268.24789,21255.861,21608.59777
36119,38577.72373,37081,36911.77,22701.82908,36941.992,37259.22219
43089,43256.58497,41143,42110.21,22350.29968,41748.77,42991.69801
22071,23561.45156,23069,23472.93,22150.92692,23576.783,22620.10204
41122,41116.96827,40101,40616.12,22899.45531,40555.375,41283.41969
23130,23258.68402,22068,22220.58,22120.35204,22222.2,22212.46522
19092,20366.00055,20114,19682.67,22034.30903,19184.521,19656.14261
7067,7631.06348,7074,6601.33,21481.61518,6796.122,7045.198457
24127,24326.5162,23134,26046.66667,22365.94137,25085.07,25012.95892
38061,40827.1981,38086,38940.47,22721.80367,38964.258,40525.26736
45121,44569.69342,46079,45561.42,22714.01654,45537.35,46328.23359
29097,29237.0537,29148,29549.51,22399.77719,29254.822,29393.84287
17141,15477.66242,16136,16560.68,21970.47963,16603.717,17077.00392
35121,36061.44455,35066,35078.77,22849.12197,34760.758,35077.33925
24095,24560.95159,25070,25699.66667,22341.85038,24998.43,24848.70896
5077,4900.653916,5086,5050.95,21237.55649,4782.784,4731.44187
10142,9742.508446,10147,10233.4,21559.56589,10488.224,10121.18197
12145,12280.18148,13106,12455.39,21831.94967,12483.931,12516.04288
26148,27832.87002,28122,26746.81,22534.83386,26574.504,26591.2197
13062,13621.20645,13076,12317.98,21613.92061,12312.18,12233.75499
53136,48896.24582,53061,53034.53,23054.39806,52896.035,51496.32289
14094,15512.42838,14080,15151.82,21710.31948,15197.971,15385.7569
28092,27880.62072,28131,27720.89,22296.511,28067.72,27693.10653
20056,20704.34916,20142,20018.2,22047.34217,19999.354,19640.50424
8056,7073.322378,8149,7867.04,21599.51333,8055.49,7661.292181
16144,16761.40415,17077,17040,21778.89335,17450.22,16755.424
26071,25036.43729,25077,25901.38,22052.37078,25557.434,25096.61514
22116,24764.80467,23129,23106.23,21977.27176,23176.912,23117.58531
25096,25907.79246,27105,25076.56,22183.73435,25437.584,25487.52468
32133,32815.05113,34089,31970.7575,22458.29345,32134.617,32979.82797
13124,14433.85151,14123,14512.03,21836.03868,14084.342,13422.0272
18071,18735.11725,18066,17924.28,21962.87552,17736.252,17384.86831
27103,29004.89923,29140,27489.885,22433.63248,27280.72,27422.38761
29126,30247.13679,27081,28006.33,22400.21246,28263.441,28846.66066
7091,6548.878684,7135,6910.23,21541.79584,7247.4404,7577.273136
14060,13076.57135,12111,12969.19,21528.8265,13091.771,12292.9129
20132,22992.8763,21120,21365.76333,22042.71539,21121.71,21283.13459
30136,30093.64931,30142,29065.65,22537.07457,28408.121,28773.87167
27078,25631.87195,27087,27069.5,22134.96698,26908.68,26708.88329
22127,21341.58889,23064,23200.74,22059.32753,22540.914,21864.53927
43084,39621.56599,42067,41913.07,22900.31449,41665.65,40776.84696
12119,11432.36335,12132,12116.83,21774.76974,12181.498,11963.11813
23071,22531.99185,21069,22313.25,22124.50886,22664,22210.972
26097,26806.66183,26057,24475.58,22193.05711,24524.729,25675.76283
37120,34833.83477,34070,35260.53,22657.32953,35579.605,34484.28474
33121,32820.32554,33072,34051.19,22443.89187,33634.684,33796.84117
14120,14387.73818,13146,13792.33,21976.72639,13793.449,12583.27758
21119,20919.08825,21083,20800.29,21992.4283,20810.773,20604.81174
20088,20922.42659,22070,21845.61,22012.91301,21041.85,20030.54869
20101,18761.78924,19100,19002.47,21825.53534,18947.764,18076.22213
19142,18968.96335,18114,19034.12,21863.48331,19517.344,19514.1495
42065,39632.30499,43059,42716.9,22835.40237,42669.75,41725.40546
8098,7824.13127,9101,8291.28,21853.20584,8176.65,8250.178155
18133,18919.23695,17149,17806.06,21668.2269,17682.846,17525.05067
16129,17062.06547,17117,16389.37,22023.94375,16761.059,16609.68923
14073,13131.54892,13110,13304.47,21933.10771,12949.591,12917.44914
33104,32480.88883,32124,32341.3,22752.68625,32539.984,33351.16744
25126,24661.34138,26083,25046.18,22415.44,24859.99,25049.98996
23098,25515.55229,24073,23688.64,22023.32592,23662.24,23686.27097
20064,20577.9241,21081,21258.27,22138.23811,20876.824,20065.69877
23137,22066.35983,21063,22522.06,22157.47084,21924.879,22294.70702
30129,32220.83306,32149,31644.16,22271.76933,32127.668,32048.40287
7060,8523.107211,7145,7206.79,21425.61909,7111.5815,7469.906356
21063,21466.23225,18144,19856.48,22129.96937,19931.297,20293.77997
45128,42368.65591,45123,44156.28,22925.585,43619.8,43440.82498
18129,16773.65315,17123,17850.3,21990.06709,17869.24,18387.48702
24105,23038.49589,22087,22801.58,21935.4907,23517.627,23540.7819
27142,29328.90016,28089,28034.05,22482.97406,27822.701,27969.64509
7083,7845.703168,7066,6828.57,21359.86067,6925.1333,7400.948321
27068,27502.69923,26112,26425.72,22083.25685,26607.72,25536.1928
18106,16572.54601,18059,17898.21,21946.51782,17649.877,18109.07984
15106,14257.2345,14087,14557.51,21550.70036,14425.782,14390.03608
18057,19521.11879,19098,18157.79,21936.89257,18198.88,18431.02813
28150,26580.51567,28123,26869.05,22175.88648,25968.584,26280.24924
35087,34858.93171,35066,34743.58,22766.29351,34782.426,34630.73545
16129,17266.12641,16105,16654.93,22045.67846,16421.943,16498.89063
47132,43008.17975,44104,45051.26,22931.23439,45301.61,44267.86942
42151,40209.54666,42066,42389.27,22168.03615,42864.945,41144.8704
30058,30541.09035,30078,30793.175,22246.9506,31249.566,31178.19212
7063,7987.229354,7103,7100.95,21427.86985,7127.8447,7070.830643
4147,5514.265752,5138,4470.26,21235.87066,5095.804,4961.518889
23120,21684.71309,23075,22721.31,22179.37527,22333.244,21521.02179
41141,38378.21832,41111,41702.26,22769.60304,41609.66,40568.66617
25073,22958.54901,25145,23566,22217.15884,23380.297,22850.9086
24128,26438.1662,26135,25223.77,22136.98961,24847.564,25403.2533
15135,13272.11666,15088,14662.12,21834.59691,14412.603,14873.41499
8085,9475.457915,9097,8728.97,21427.86001,8536.568,8496.331808
6106,8119.918339,6093,5869.14,21414.44921,6236.717,6210.764136
12118,10968.04349,11078,11965.03,21544.46077,11791.713,11875.31004
15060,16865.68941,16093,15375.2,21799.39788,15069.517,15199.9416
20145,20809.32223,19065,20226.44,22119.0691,20322.78,20144.71464
43061,39867.89973,42106,42621.46,22842.84926,42775.492,41801.24442
31113,29190.59243,31070,31228.83,22114.6333,31369.312,30567.82001
36115,37562.64242,36073,36203.06,22896.63228,35996.906,36949.75048
38115,34770.47119,38077,37066.92,22362.57513,38363.793,37000.97991
40105,39265.19873,42077,41607.15167,22858.33943,41462.82,40335.51233
24107,24348.46036,22130,22641.13,22260.99966,22751.213,22808.54887
7084,9165.354927,8103,7778.96,21518.38301,7482.716,7313.554298
8100,8237.2322,8132,8261.56,21121.54651,7737.2783,8601.414108
14064,13797.09006,14081,13689.25,21872.42402,13520.638,13874.0976
36107,36367.64916,34061,35151.49,22829.799,35553.465,35934.01794
17106,16482.27221,17113,17703.34,21939.624,17633.234,18253.00313
18086,18621.55563,17072,17431.77,21746.71993,17400.562,17441.69164
31064,29433.18814,29096,29513.92,22347.79245,29878.553,30407.37838
30092,28872.86473,29110,29473.18,22434.84541,28987.742,28663.17275
29060,28327.5438,27108,28637.46,22543.42722,29217.404,29037.8589
28142,29208.15293,30077,30256.42,22331.02959,30021.412,30195.90199
27127,27517.9794,27140,27093.41,22157.75982,27475.479,27758.75624
26148,27453.25694,26061,25686.44,22131.05744,25582.309,25629.45793
7079,8460.683356,7073,7113.4,21213.16911,7206.212,7164.89689
13082,13115.04698,13080,12792.91,21648.30724,12679.764,12750.57492
5138,1195.454866,13142,8063.81,21301.79672,6975.3955,4434.873724
17142,19608.84441,17146,17570.95,21808.96781,17700.56,18410.76693
21111,19956.55395,20097,20388.51,22268.4944,20880.826,20471.46031
29131,27326.79181,30076,29075.86,22465.48562,28375.916,27530.76793
5093,5323.582153,5129,5648.04,21914.1007,5557.1406,6744.682774
17124,18027.69275,18129,17221.16,21937.00335,16943.418,16849.97009
28067,32325.49113,29064,29175.01,22255.60637,29533.285,31103.76532
8124,7858.879423,8149,8180.573333,21614.28623,8257.315,8379.130996
26078,25835.23365,27055,26276.08,22426.31977,26228.719,26394.22264
28125,30325.02809,29068,28721.02,22515.58448,28471.184,29272.7662
25094,26354.02489,29073,26621.85,22228.42129,26265.871,26327.91004
17107,16726.8223,16129,16518.96,21958.90386,16353.339,16105.24143
40084,37277.19435,39092,39354.87,22436.51368,39325.86,38583.44399
5074,5702.989437,5143,5104.88,21376.83922,4918.5547,4879.481522
18104,18237.89741,17132,18480.41,21964.75174,18236.47,18465.81791
37139,35690.37289,36127,36603.14,22401.44536,36571.12,36504.07968
25102,23713.44039,25125,25283.35,21946.46482,24587.549,24015.11238
20081,18792.18403,20138,20579.26,21913.67936,20105.498,19503.6491
25056,28405.89929,28149,26969.22,22073.08308,26705.854,27122.06373
23092,26011.39282,23106,24740.12,22004.57269,24561.854,24425.56117
42066,40157.13143,42066,42569.4,22662.82567,42574.18,42002.80945
23126,25094.42945,24120,24415.92,22347.58052,24143.92,23984.81296
24114,26443.67275,26132,24972.23,22372.56453,24684.02,25704.25486
8078,7692.345707,8120,8193.07,21236.22518,7771.0054,8264.338136
32060,29857.65727,30090,30781.75,22566.67979,31273.715,31033.79658
18091,19837.99992,21146,20266.62,21986.58859,20086.137,19300.49584
38087,38869.48127,37083,37795.9,22863.29618,38416.402,38857.7607
7140,6126.253439,6118,6452.495,21873.25724,6344.9224,6875.261283
17075,15556.93937,17061,16638.72,21958.04427,16341.669,15533.72765
29105,27758.63069,28102,27975.31,22392.60007,27843.297,28203.48473
6133,6139.424919,5124,5773,21202.48748,6002.149,5429.413236
12140,13284.71608,12125,12215.66,21637.0206,12113.986,11517.67228
6078,366.3477934,3100,4025.46,21186.37384,4933.7686,4998.662154
19096,20387.39292,18066,18502.21,22034.78036,18600.336,19221.78414
29078,30732.20204,29146,28463.79,22337.62988,28666.621,29569.9364
12121,11625.44658,11117,11860.45,21873.75584,12063.535,11876.14828
13113,13319.65308,14117,14197.8,21819.17321,14285.14,14294.66991
27113,26571.44979,26073,25421.66,22220.59064,25916.803,25766.93724
17136,16721.96638,17102,17235.41,21904.42187,16896.934,16991.40984
15133,13688.23849,14087,13802.07,22030.05289,13881.682,13496.88579
24147,26163.21055,25087,25474.15,22203.4228,25486.516,27016.16679
8106,7333.368216,7080,7830.243333,21349.51909,8054.6006,8475.405326
30066,29245.48867,30140,29539.35,22063.36814,30449.96,29391.72298
17078,17251.09876,17086,16497.06,21928.30066,16548.2,16177.00217
7115,6189.356805,7084,6657.33,21677.70205,6678.5747,7541.368648
5055,4351.708029,5111,5493.73,21654.90858,5361.1387,6017.36129
49103,49394.43129,49073,48761.26,22705.42455,48607.363,50272.47031
26133,26618.27615,27099,26387.31,22285.48442,26078.693,26049.20277
28088,26861.39881,28101,27356.26,22398.53119,27836.621,27397.02339
42067,39710.28087,39112,40376.604,22796.92368,41549.383,40393.34085
29149,28271.17747,27136,29001.03,22416.51376,28584.752,28392.73762
38069,39744.7092,38064,38196.55,22634.25448,38486.285,39317.1545
17115,18168.30625,18147,17922.69,22129.59448,17721.04,17436.07933
5056,5432.381377,5130,5020.22,21210.49997,4869.3506,4657.743389
27100,30097.07391,29101,28313.48,22183.93891,28098.672,28484.08979
